mil,(ImgNote),(ImgFolder),Xnote,Xcode,Xparent,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: woodmart_sguide_select,Meta: woodmart_total_stock_quantity,Meta: _product_360_image_gallery,Meta: additional_information,Meta: _additional_information,Meta: slide_template,Meta: rs_page_bg_color,Meta: _woodmart_whb_header,Meta: _woodmart_main_layout,Meta: _woodmart_sidebar_width,Meta: _woodmart_custom_sidebar,Meta: _woodmart_product_design,Meta: _woodmart_single_product_style,Meta: _woodmart_thums_position,Meta: _woodmart_product-background,Meta: _woodmart_extra_content,Meta: _woodmart_extra_position,Meta: _woodmart_product_custom_tab_title,Meta: _woodmart_product_custom_tab_content,Meta: _woodmart_swatches_attribute,Meta: _woodmart_product_video,Meta: _woodmart_product_hashtag,Meta: _wpb_vc_js_status,Meta: _custom_avi,Meta: variation_title,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 2 default,Attribute 3 default,Attribute 1 default,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
c,,66P410,(to add img),66P410,66P410,5648,variation,,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 10A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6766.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6768.jpg",,,66P410,,,,,,0,Amp,10A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7913,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 10A,,,,,,,,,,,,,,,,
c,,66P420,(to add img),66P420,66P410,5787,variation,66P420,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 20A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6773.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6771.jpg",,,66P410,,,,,,3,Amp,20A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5984,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 20A,,,,,,,,,,,,,,,,
c,,66P432,"img, (to add img)",66P432,66P410,5788,variation,66P432,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 32A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.5,,,,,,,66P410,,,,,,4,Amp,32A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 32A,,,,,,,,,,,,,,,,
c,,66P440,"img, (to add img)",66P440,66P410,5789,variation,66P440,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 40A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33,,,,,,,66P410,,,,,,5,Amp,40A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 40A,,,,,,,,,,,,,,,,
c,,66P450,"img, (to add img)",66P450,66P410,5790,variation,66P450,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 50A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.5,,,,,,,66P410,,,,,,0,Amp,50A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V - 50A,,,,,,,,,,,,,,,,
c,,,brand,,66P410,5633,variable,66P410,IP66 Plug 4 Round Pin Heavy Duty Industrial Switchgear 415V,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,IP66 Industrial > IP66 Plug,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6773.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6771.jpg",,,,,,,,,0,Amp,"10A, 20A, 32A, 40A, 50A",1,1,Brand,Industrial,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>IP66 Industrial Series</td></tr><tr><th>Name</th><td>Four pin straight plug</td></tr><tr><th>Model</th><td>66P410, 66P420, 66P432, 66P440, 66P450</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A, 20A, 32A, 40A, 50A</td></tr><tr><th>Volt</th><td>500V</td></tr><tr><th>IP Rating</th><td>66</td></tr><tr><th>Material </th><td>Plastic</td></tr><tr><th>UV Resistant </th><td>Yes</td></tr><tr><th>Color</th><td>Orange &amp; clear</td></tr><tr><th>Pin</th><td>4 pins (2 x active, neutral, earth)</td></tr><tr><th>Pin Type</th><td>Round pin</td></tr><tr><th>Contacts material Pins </th><td>Brass</td></tr><tr><th>Cable entry</th><td>Cable gland</td></tr><tr><th>Cable accomodated</th><td>6mm x 4</td></tr><tr><th>Compliance</th><td>AS/NZS 3123</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01594024720.png"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/11594024720.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,10A,,,,,
c,,66P510,(to add img),66P510,66P510,5649,variation,,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 10A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6761.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6759-1.jpg",,,66P510,,,,,,0,Amp,10A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6148,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 10A,,,,,,,,,,,,,,,,
c,,66P520,"img, (to add img)",66P520,66P510,5791,variation,66P520,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 20A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26.4,,,,,,,66P510,,,,,,0,Amp,20A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 20A,,,,,,,,,,,,,,,,
c,,66P532,"img, (to add img)",66P532,66P510,5792,variation,66P532,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 32A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.5,,,,,,,66P510,,,,,,0,Amp,32A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 32A,,,,,,,,,,,,,,,,
c,,66P540,"img, (to add img)",66P540,66P510,5793,variation,66P540,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 40A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.5,,,,,,,66P510,,,,,,0,Amp,40A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 40A,,,,,,,,,,,,,,,,
c,,66P550,"img, (to add img)",66P550,66P510,5794,variation,66P550,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 50A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,29.6,,,,,,,66P510,,,,,,0,Amp,50A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V - 50A,,,,,,,,,,,,,,,,
c,,,brand,,66P510,5634,variable,66P510,IP66 Plug 5 Round Pin Heavy Duty Industrial Switchgear 415V,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,IP66 Industrial > IP66 Plug,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6761.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6759-1.jpg",,,,,,,,,0,Amp,"10A, 20A, 32A, 40A, 50A",1,1,Brand,Industrial,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>IP66 Industrial Series</td></tr><tr><th>Name</th><td>Five pin straight plug</td></tr><tr><th>Model</th><td>66P510, 66P520, 66P532, 66P540, 66P550</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A, 20A, 32A, 40A, 50A</td></tr><tr><th>Volt</th><td>500V</td></tr><tr><th>IP Rating</th><td>66</td></tr><tr><th>Material </th><td>Plastic</td></tr><tr><th>UV Resistant </th><td>Yes</td></tr><tr><th>Color</th><td>Orange &amp; clear</td></tr><tr><th>Pin</th><td>3 pins (3 x active, neutral, earth)</td></tr><tr><th>Pin Type</th><td>Round pin</td></tr><tr><th>Contacts material Pins </th><td>Brass</td></tr><tr><th>Cable entry</th><td>Cable gland</td></tr><tr><th>Cable accomodated</th><td>16mm x 5</td></tr><tr><th>Compliance</th><td>AS/NZS 3123</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01594024756.png"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/11594024756.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,,,10A,,,,,
c,,,,66S110,66S110,5650,variation,,IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 10A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1827-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1828-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1829-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1830-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5802.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5804.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5805.jpg",,,66S110,,,,,,3,Amp,10A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"615,361,546,155,599,000,000,000",IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 10A,,,,,,,,,,,,,,,,
c,,,,66S115,66S110,5795,variation,66S115,IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 15A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1837-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1838-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1839-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1840-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5802.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5804.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5805.jpg",,,66S110,,,,,,2,Amp,15A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"598,759,885,989,599,000,000,000",IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 15A,,,,,,,,,,,,,,,,
c,,,,66S120,66S110,5796,variation,66S120,IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 20A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5801.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5802.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5803.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5804.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5805.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6859.jpg",,,66S110,,,,,,4,Amp,20A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,915,992,599,359,900,000",IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 20A,,,,,,,,,,,,,,,,
c,,,,66S132,66S110,5797,variation,66S132,IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 32A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1842-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1843-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1844-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1845-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5802.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5804.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5805.jpg",,,66S110,,,,,,5,Amp,32A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"599,759,985,999,599,000,000,000",IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 32A,,,,,,,,,,,,,,,,
c,,,,66S150,66S110,5798,variation,66S150,IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 50A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1859-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1860-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1861-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1862-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5802.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5804.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5805.jpg",,,66S110,,,,,,1,Amp,50A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,160,026,003,599,000,000,000",IP66 Isolation Switch Single Phase Industrial Switchgear 240V - 50A,,,,,,,,,,,,,,,,
c,,,"brand, tag",,66S110,5635,variable,66S110,IP66 Isolation Switch Single Phase Industrial Switchgear 240V,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,IP66 Industrial > IP66 Isolation Switch,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1828-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1827-scaled.jpg",,,,,,,,,0,Amp,"10A, 15A, 20A, 32A, 50A",1,1,Brand,Industrial,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>IP66 Industrial Series</td></tr><tr><th>Name</th><td>Single phase isolation switch</td></tr><tr><th>Model</th><td>66S110, 66S115, 66S120, 66S135, 66S150</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A, 15A, 20A, 35A, 50A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>IP Rating</th><td>66</td></tr><tr><th>Material </th><td>Polycarbonate</td></tr><tr><th>UV Resistant </th><td>Yes</td></tr><tr><th>Color</th><td>Grey</td></tr><tr><th>Control type </th><td>Rotary knob</td></tr><tr><th>Switch function</th><td>1 pole</td></tr><tr><th>Poles description</th><td>1P + N + E</td></tr><tr><th>Cable accomodated</th><td>6mm x 3</td></tr><tr><th>Rotary handle padlocking</th><td>2 padlocks 8?mm</td></tr><tr><th>Marking</th><td>ON-OFF</td></tr><tr><th>Device mounting </th><td>Surface</td></tr><tr><th>Mounting mode</th><td>External mounting</td></tr><tr><th>Dimensions</th><td>107mm(H) ? 101m(w) ? 101mm (D)</td></tr><tr><th>Compliance</th><td>AS/NZS 3122</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01594024795.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,10A,,,,,
c,,,,66S310,66S310,5651,variation,,IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 10A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,19.8,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1815-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1816-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1818-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1819-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1820-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1821-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1822-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1823-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1824-scaled.jpg",,,66S310,,,,,,2,Amp,10A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,15,76,15,86,15,96,16,00,00,00,00,00,00,00,000",IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 10A,,,,,,,,,,,,,,,,
c,"move 1xx, 2xx to front",66S315,"img, (to add img), [to set img order]",66S315,66S310,5799,variation,66S315,IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 15A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1818-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1819-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1820-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1821-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1822-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1823-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1824-scaled.jpg",,,66S310,,,,,,6,Amp,15A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,17,36,15,86,15,96,16,00,00,00,00,00,00,00,000",IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 15A,,,,,,,,,,,,,,,,
c,,,,66S320,66S310,5800,variation,66S320,IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 20A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24.2,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1832-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1833-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1834-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1835-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1818-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1819-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1820-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1823-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1824-scaled.jpg",,,66S310,,,,,,3,Amp,20A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,00,56,00,66,00,76,15,00,00,00,00,00,00,00,000",IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 20A,,,,,,,,,,,,,,,,
c,,,,66S332,66S310,5801,variation,66S332,IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 32A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26.4,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1848-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1850-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1851-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1852-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1818-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1819-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1820-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1823-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1824-scaled.jpg",,,66S310,,,,,,4,Amp,32A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,00,96,01,06,01,16,15,00,00,00,00,00,00,00,000",IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 32A,,,,,,,,,,,,,,,,
c,,,,66S340,66S310,5802,variation,66S340,IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 40A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,28.6,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5797.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5799-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5800.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5801-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5802-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1818-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1819-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1820-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1823-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1824-scaled.jpg",,,66S310,,,,,,5,Amp,40A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,01,36,01,46,01,56,01,00,00,00,00,00,00,00,00,00,000",IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 40A,,,,,,,,,,,,,,,,
c,,,,66S350,66S310,5803,variation,66S350,IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 50A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.8,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1864-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1865-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1866-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1867-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1818-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1819-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1820-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1823-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1824-scaled.jpg",,,66S310,,,,,,0,Amp,50A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,01,86,01,96,02,06,15,00,00,00,00,00,00,00,000",IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 50A,,,,,,,,,,,,,,,,
c,,,brand,,66S310,5636,variable,66S310,IP66 Isolation Switch Three Phase Industrial Switchgear 415V,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,IP66 Industrial > IP66 Isolation Switch,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1816-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1815-scaled.jpg",,,,,,,,,0,Amp,"10A, 15A, 20A, 32A, 40A, 50A",1,1,Brand,Industrial,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>IP66 Industrial Series</td></tr><tr><th>Name</th><td>Three phase isolation switch</td></tr><tr><th>Model</th><td>66S310, 66S320, 66S332, 66S350</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A, 20A, 32A, 50A</td></tr><tr><th>Volt</th><td>500V</td></tr><tr><th>IP Rating</th><td>66</td></tr><tr><th>Material </th><td>Polycarbonate</td></tr><tr><th>UV Resistant </th><td>Yes</td></tr><tr><th>Color</th><td>Grey</td></tr><tr><th>Control type </th><td>Rotary knob</td></tr><tr><th>Switch function</th><td>3 pole</td></tr><tr><th>Poles description</th><td>3P + N + E</td></tr><tr><th>Cable accomodated</th><td>6mm x 5</td></tr><tr><th>Rotary handle padlocking</th><td>2 padlocks 8 mm</td></tr><tr><th>Marking</th><td>ON-OFF</td></tr><tr><th>Device mounting </th><td>Surface</td></tr><tr><th>Mounting mode</th><td>External mounting</td></tr><tr><th>Dimensions</th><td>107mm(H) x 101m(w) x 101mm (D)</td></tr><tr><th>Compliance</th><td>AS/NZS 3122</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01594024844.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,10A,,,,,
c,,,,66SO310,66SO310,5663,variation,,IP66 Power Socket 3 Flat Pin Industrial Switchgear 240V - 10A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1869-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1870-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1871-scaled.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1872-scaled.jpg",,,66SO310,,,,,,0,Amp,10A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,96,65,96,75,968",IP66 Power Socket 3 Flat Pin Industrial Switchgear 240V - 10A,,,,,,,,,,,,,,,,
